CustomerID,Gender,SeniorCitizen,Partner,Dependents,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,Country,State,City,ZipCode,Latitude,Longitude,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0256-LTHVJ,Female,0,Yes,No,Yes,1,98,5201,Competitor had better devices,United States,California,Ludlow,92338,34.702766,-116.093376,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1
0880-TKATG,Male,0,Yes,No,Yes,1,84,4417,Competitor had better devices,United States,California,Lucerne Valley,92356,34.508417,-116.856103,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9
3811-VBYBZ,Male,0,No,No,Yes,1,98,2031,Competitor had better devices,United States,California,Lytle Creek,92358,34.238162,-117.534306,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25
4640-UHDOS,Female,0,Yes,No,Yes,1,91,4498,Competitor had better devices,United States,California,Phelan,92371,34.441123,-117.537886,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35
3583-EKAPL,Male,0,No,No,Yes,1,71,4877,Competitor had better devices,United States,California,Redlands,92373,34.003243,-117.138286,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0
9399-APLBT,Female,0,Yes,No,Yes,1,80,5980,Competitor had better devices,United States,California,Rialto,92377,34.156758,-117.404686,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7
2359-KMGLI,Male,0,No,No,Yes,1,77,4418,Competitor had better devices,United States,California,Running Springs,92382,34.186211,-117.07683,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5
0306-JAELE,Male,0,No,No,Yes,1,66,4192,Competitor had better devices,United States,California,Tecopa,92389,35.824572,-116.274755,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4
6227-HWPWX,Female,0,No,No,Yes,1,73,5671,Competitor had better devices,United States,California,Victorville,92392,34.486835,-117.362274,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8
0447-BEMNG,Female,0,Yes,No,Yes,1,65,4926,Price too high,United States,California,Wrightwood,92397,34.358321,-117.618263,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0
5949-XIKAE,Female,0,Yes,No,Yes,1,65,2879,Product dissatisfaction,United States,California,San Bernardino,92401,34.105935,-117.2914,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05
8372-JUXUI,Male,0,No,No,Yes,1,93,2814,Service dissatisfaction,United States,California,San Bernardino,92410,34.106922,-117.297553,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35
0388-EOPEX,Female,0,Yes,No,Yes,1,77,4263,Lack of self-service on Website,United States,California,Riverside,92503,33.890046,-117.455583,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4
8205-OTCHB,Male,0,No,No,Yes,1,66,3099,Network reliability,United States,California,Riverside,92506,33.930931,-117.361788,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6
6235-VDHOM,Female,1,No,No,Yes,1,89,4099,Limited range of services,United States,California,Riverside,92509,34.004379,-117.447864,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05
7783-YKGDV,Female,0,No,No,Yes,1,76,2538,Lack of affordable download/upload speed,United States,California,March Air Reserve Base,92518,33.888323,-117.277533,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45
5609-CEBID,Female,1,No,No,Yes,1,87,2666,Long distance charges,United States,California,Hemet,92544,33.644585,-116.871544,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4
7218-HKQFK,Male,0,Yes,No,Yes,1,72,3715,Don't know,United States,California,Homeland,92548,33.761894,-117.120868,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5
4636-QRJKY,Female,0,Yes,No,Yes,1,98,5032,Price too high,United States,California,Idyllwild,92549,33.755039,-116.741796,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85
5956-VKDTT,Female,1,Yes,No,Yes,1,82,5273,Product dissatisfaction,United States,California,Moreno Valley,92557,33.970661,-117.255039,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8
9412-GHEEC,Male,0,No,No,Yes,1,88,3492,Service dissatisfaction,United States,California,Murrieta,92563,33.581045,-117.14719,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95
0257-ZESQC,Female,1,Yes,No,Yes,1,99,4517,Lack of self-service on Website,United States,California,Perris,92571,33.828289,-117.201666,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35
6825-UYPFK,Female,0,No,No,Yes,1,81,2115,Network reliability,United States,California,Sun City,92586,33.707483,-117.200006,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6
8397-MVTAZ,Male,0,Yes,No,Yes,1,72,2568,Don't know,United States,California,Sun City,92587,33.69887,-117.25071,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0
9282-IZGQK,Female,0,No,No,Yes,1,80,5679,Don't know,United States,California,Irvine,92612,33.643095,-117.810896,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0
1342-JPNKI,Male,0,No,No,Yes,1,85,2966,Don't know,United States,California,Lake Forest,92630,33.644849,-117.684254,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1
2817-NTQDO,Male,0,No,No,Yes,1,74,4856,Poor expertise of online support,United States,California,Huntington Beach,92646,33.666301,-117.969501,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0
6986-IJDHX,Male,0,Yes,No,Yes,1,98,3364,Poor expertise of phone support,United States,California,Huntington Beach,92648,33.679659,-118.016195,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0
5301-GAUUY,Male,0,No,No,Yes,1,92,5974,Competitor had better devices,United States,California,Newport Beach,92661,33.601309,-117.902304,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15
0939-YAPAF,Female,0,No,No,Yes,1,72,2744,Competitor offered higher download speeds,United States,California,Santa Ana,92701,33.748478,-117.858918,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6
4710-FDUIZ,Male,0,Yes,No,Yes,1,67,5170,Competitor offered more data,United States,California,Santa Ana,92707,33.714829,-117.872941,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45
1218-VKFPE,Female,0,Yes,No,Yes,1,72,3535,Competitor made better offer,United States,California,Anaheim,92805,33.830209,-117.906099,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55
3627-FHKBK,Female,0,No,No,Yes,1,87,3244,Competitor had better devices,United States,California,Anaheim,92806,33.83796,-117.870494,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3
2865-TCHJW,Female,1,No,No,Yes,1,74,5808,Competitor had better devices,United States,California,Anaheim,92807,33.848733,-117.788357,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2
5192-EBGOV,Female,1,No,No,Yes,1,66,4880,Competitor offered higher download speeds,United States,California,Brea,92823,33.924143,-117.79387,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7
0719-SYFRB,Female,0,No,No,Yes,1,67,5670,Competitor offered higher download speeds,United States,California,Norco,92860,33.925833,-117.559639,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75
3419-SNJJD,Female,1,Yes,No,Yes,1,91,4196,Competitor offered higher download speeds,United States,California,Yorba Linda,92887,33.884073,-117.732197,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4
6543-CPZMK,Male,0,Yes,No,Yes,1,83,2573,Competitor offered more data,United States,California,Ventura,93001,34.360261,-119.306383,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95
4765-OXPPD,Female,0,Yes,No,Yes,1,76,3983,Competitor offered more data,United States,California,Ventura,93003,34.279221,-119.221437,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05
1009-IRMNA,Female,0,No,No,Yes,1,100,4479,Competitor offered more data,United States,California,Port Hueneme,93041,34.110124,-119.100972,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6
4554-YGZIH,Male,1,Yes,No,Yes,1,96,5059,Competitor made better offer,United States,California,Summerland,93067,34.420998,-119.60137,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25
5099-BAILX,Male,1,Yes,No,Yes,1,65,2728,Competitor made better offer,United States,California,Santa Barbara,93101,34.419203,-119.710008,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9
7207-RMRDB,Female,0,Yes,No,Yes,1,89,5720,Competitor had better devices,United States,California,Santa Barbara,93110,34.437945,-119.77191,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65
4913-EHYUI,Male,1,Yes,No,Yes,1,91,6268,Competitor offered higher download speeds,United States,California,Alpaugh,93201,35.869626,-119.498771,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65
0195-IESCP,Male,0,Yes,No,Yes,1,75,3573,Competitor offered more data,United States,California,Armona,93202,36.315979,-119.710852,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3
4580-TMHJU,Female,0,Yes,No,Yes,1,65,2152,Don't know,United States,California,Avenal,93204,35.916943,-120.129921,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3
0970-ETWGE,Male,0,No,No,Yes,1,99,4996,Competitor had better devices,United States,California,Bodfish,93205,35.523991,-118.400432,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55
1626-ERCMM,Male,1,Yes,No,Yes,1,84,5604,Competitor had better devices,United States,California,Camp Nelson,93208,36.057458,-118.591951,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65
0887-HJGAR,Male,0,No,No,Yes,1,95,2295,Competitor offered higher download speeds,United States,California,Coalinga,93210,36.186867,-120.387793,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7
5644-PDMZC,Female,1,No,No,Yes,1,80,2065,Competitor offered higher download speeds,United States,California,Delano,93215,35.772244,-119.209689,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5
9576-ANLXO,Female,0,No,No,Yes,1,87,2876,Competitor offered higher download speeds,United States,California,Earlimart,93219,35.858054,-119.305858,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3
2024-BASKD,Female,0,No,No,Yes,1,94,3860,Competitor offered more data,United States,California,Exeter,93221,36.301689,-119.018233,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6
4160-AMJTL,Female,1,No,No,Yes,1,83,5432,Competitor offered more data,United States,California,Fellows,93224,35.215731,-119.57013,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3
4464-JCOLN,Male,0,Yes,No,Yes,1,68,2362,Competitor offered more data,United States,California,Huron,93234,36.217864,-120.080117,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9
5650-VDUDS,Female,0,No,No,Yes,1,93,2038,Competitor made better offer,United States,California,Kernville,93238,35.852892,-118.397782,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05
7538-GWHML,Female,0,No,No,Yes,1,80,2323,Competitor made better offer,United States,California,Lemon Cove,93244,36.462671,-118.997291,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15
3859-CVCET,Female,0,No,No,Yes,1,78,2864,Competitor had better devices,United States,California,Lindsay,93247,36.205465,-119.085807,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05
3276-HDUEG,Female,0,No,No,Yes,1,78,4838,Competitor offered higher download speeds,United States,California,Maricopa,93252,34.737031,-119.460557,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05
0823-HSCDJ,Male,1,No,No,Yes,1,90,5597,Competitor offered more data,United States,California,Onyx,93255,35.676978,-118.101378,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9
0822-GAVAP,Female,0,No,No,Yes,1,65,3146,Competitor made better offer,United States,California,Posey,93260,35.861928,-118.636698,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25
1448-PWKYE,Male,0,Yes,No,Yes,1,88,2046,Competitor had better devices,United States,California,Shafter,93263,35.490705,-119.286833,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0
0067-DKWBL,Male,1,No,No,Yes,1,89,3475,Competitor had better devices,United States,California,Tipton,93272,36.047414,-119.344304,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1
2276-YDAVZ,Female,0,No,No,Yes,1,69,4965,Competitor offered higher download speeds,United States,California,Wofford Heights,93285,35.690535,-118.552784,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7
5896-NPFWW,Male,0,Yes,No,Yes,1,86,3273,Competitor offered higher download speeds,United States,California,Visalia,93292,36.37559,-119.211689,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15
7133-VBDCG,Female,0,No,No,Yes,1,85,4535,Competitor offered higher download speeds,United States,California,Bakersfield,93311,35.16207,-119.194488,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35
1029-QFBEN,Male,0,No,No,Yes,1,66,3556,Competitor offered more data,United States,California,San Luis Obispo,93405,35.236549,-120.727344,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55
4952-YSOGZ,Female,0,Yes,No,Yes,1,74,5640,Competitor offered more data,United States,California,Lompoc,93436,34.601055,-120.382917,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3
1589-AGTLK,Male,0,No,No,Yes,1,67,2450,Competitor offered more data,United States,California,Lompoc,93437,34.757477,-120.550507,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5
5244-IRFIH,Male,1,Yes,No,Yes,1,96,4333,Competitor made better offer,United States,California,Los Alamos,93440,34.758699,-120.275839,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55
2684-EIWEO,Female,1,No,No,Yes,1,97,2482,Competitor made better offer,United States,California,Oceano,93445,35.059695,-120.604741,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15
6439-GTPCA,Female,0,No,No,Yes,1,73,5269,Competitor had better devices,United States,California,Pismo Beach,93449,35.165668,-120.655842,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7
5138-WVKYJ,Male,0,No,No,Yes,1,80,3658,Competitor offered higher download speeds,United States,California,Mojave,93501,35.097323,-118.171288,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55
6683-VLCTZ,Male,1,No,No,Yes,1,92,5444,Competitor offered more data,United States,California,Johannesburg,93528,35.363339,-117.637641,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8
2189-WWOEW,Female,0,No,No,Yes,1,96,3579,Don't know,United States,California,Keene,93531,35.214982,-118.59049,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55
1894-IGFSG,Female,0,No,No,Yes,1,82,3161,Competitor had better devices,United States,California,Lancaster,93535,34.712708,-117.889656,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85
7379-POKDZ,Male,0,Yes,No,Yes,1,66,3038,Competitor had better devices,United States,California,Lancaster,93536,34.741406,-118.38111,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85
0236-HFWSV,Male,0,No,No,Yes,1,77,5264,Competitor offered higher download speeds,United States,California,Palmdale,93552,34.557711,-118.029441,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65
3900-AQPHZ,Female,0,No,No,Yes,1,100,4248,Competitor offered higher download speeds,United States,California,Pearblossom,93553,34.445239,-117.894868,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9
5842-POCOP,Female,0,Yes,No,Yes,1,79,4356,Competitor offered higher download speeds,United States,California,Randsburg,93554,35.405722,-117.773354,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454.15
2037-XJFUP,Male,0,Yes,No,Yes,1,76,4161,Competitor offered more data,United States,California,Ridgecrest,93555,35.603913,-117.67828,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036.75
7314-OXENN,Male,0,No,No,Yes,1,97,3051,Competitor offered more data,United States,California,Trona,93562,35.74837,-117.384948,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65
0322-CHQRU,Male,0,No,No,Yes,1,81,3478,Competitor offered more data,United States,California,Palmdale,93591,34.598221,-117.79593,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5
4678-DVQEO,Female,0,No,No,Yes,1,71,4138,Competitor made better offer,United States,California,Bass Lake,93604,37.458367,-119.345011,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2
0691-IFBQW,Female,1,No,No,Yes,1,81,2403,Competitor made better offer,United States,California,Biola,93606,36.798882,-120.019511,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8
3009-JWMPU,Male,0,No,No,Yes,1,92,5016,Attitude of service provider,United States,California,Five Points,93624,36.397745,-120.119911,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4
1450-GALXR,Female,0,No,No,Yes,1,74,5184,Attitude of service provider,United States,California,Friant,93626,37.027663,-119.69056,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25
3138-BKYAV,Male,0,No,No,Yes,1,75,4694,Attitude of service provider,United States,California,Kerman,93630,36.727418,-120.123526,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45
